date,weekday,touch,touch_time,touch_timeframe,snap_back,tmo
2021-05-03,Monday,True,2021-05-03 09:00:00-04:00,1H,True,13876.75
2021-05-04,Tuesday,False,,,False,13740.75
2021-05-05,Wednesday,True,2021-05-05 10:00:00-04:00,1H,True,13574.5
2021-05-06,Thursday,True,2021-05-06 09:00:00-04:00,1H,True,13473.25
2021-05-07,Friday,False,,,False,13631.0
2021-05-10,Monday,False,,,False,13725.75
2021-05-11,Tuesday,True,2021-05-11 09:00:00-04:00,1H,True,13232.75
2021-05-12,Wednesday,True,2021-05-12 09:00:00-04:00,1H,False,13233.75
2021-05-13,Thursday,True,2021-05-13 11:00:00-04:00,1H,False,13051.0
2021-05-14,Friday,False,,,False,13180.25
2021-05-17,Monday,True,2021-05-17 09:00:00-04:00,1H,False,13350.75
2021-05-18,Tuesday,True,2021-05-18 09:00:00-04:00,1H,True,13353.25
2021-05-19,Wednesday,True,2021-05-19 12:00:00-04:00,1H,False,13164.75
2021-05-20,Thursday,False,,,False,13213.25
2021-05-21,Friday,True,2021-05-21 09:00:00-04:00,1H,True,13501.75
2021-05-24,Monday,False,,,False,13420.25
2021-05-25,Tuesday,True,2021-05-25 09:00:00-04:00,1H,True,13669.0
2021-05-26,Wednesday,True,2021-05-26 09:00:00-04:00,1H,True,13705.25
2021-05-27,Thursday,True,2021-05-27 09:00:00-04:00,1H,True,13678.0
2021-05-28,Friday,True,2021-05-28 09:00:00-04:00,1H,True,13700.25
2021-05-31,Monday,False,,,False,13697.25
2021-06-01,Tuesday,True,2021-06-01 10:00:00-04:00,1H,False,13687.75
2021-06-02,Wednesday,True,2021-06-02 09:00:00-04:00,1H,False,13643.25
2021-06-03,Thursday,False,,,False,13688.0
2021-06-04,Friday,False,,,False,13529.5
2021-06-07,Monday,True,2021-06-07 09:00:00-04:00,1H,True,13746.75
2021-06-08,Tuesday,True,2021-06-08 09:00:00-04:00,1H,True,13834.25
2021-06-09,Wednesday,True,2021-06-09 10:00:00-04:00,1H,True,13821.0
2021-06-10,Thursday,True,2021-06-10 09:00:00-04:00,1H,False,13833.75
2021-06-11,Friday,True,2021-06-11 09:00:00-04:00,1H,True,13976.75
2021-06-14,Monday,True,2021-06-14 09:00:00-04:00,1H,True,14019.0
2021-06-15,Tuesday,False,,,False,14135.0
2021-06-16,Wednesday,True,2021-06-16 09:00:00-04:00,1H,True,14036.0
2021-06-17,Thursday,True,2021-06-17 09:00:00-04:00,1H,False,13903.25
2021-06-18,Friday,False,,,False,14191.0
2021-06-21,Monday,True,2021-06-21 09:00:00-04:00,1H,False,14002.25
2021-06-22,Tuesday,True,2021-06-22 09:00:00-04:00,1H,True,14137.5
2021-06-23,Wednesday,True,2021-06-23 09:00:00-04:00,1H,True,14292.75
2021-06-24,Thursday,False,,,False,14304.75
2021-06-25,Friday,True,2021-06-25 09:00:00-04:00,1H,True,14373.75
2021-06-28,Monday,False,,,False,14351.0
2021-06-29,Tuesday,True,2021-06-29 09:00:00-04:00,1H,False,14481.0
2021-06-30,Wednesday,True,2021-06-30 09:00:00-04:00,1H,True,14580.5
2021-07-01,Thursday,True,2021-07-01 09:00:00-04:00,1H,False,14559.0
2021-07-02,Friday,False,,,False,14524.0
2021-07-05,Monday,True,2021-07-05 09:00:00-04:00,1H,False,14703.0
2021-07-06,Tuesday,True,2021-07-06 12:00:00-04:00,1H,False,14685.25
2021-07-07,Wednesday,True,2021-07-07 10:00:00-04:00,1H,True,14789.0
2021-07-08,Thursday,False,,,False,14786.0
2021-07-09,Friday,True,2021-07-09 09:00:00-04:00,1H,False,14675.5
2021-07-12,Monday,True,2021-07-12 10:00:00-04:00,1H,False,14798.0
2021-07-13,Tuesday,True,2021-07-13 09:00:00-04:00,1H,False,14881.5
2021-07-14,Wednesday,True,2021-07-14 11:00:00-04:00,1H,False,14874.5
2021-07-15,Thursday,True,2021-07-15 09:00:00-04:00,1H,False,14912.5
2021-07-16,Friday,True,2021-07-16 10:00:00-04:00,1H,True,14775.25
2021-07-19,Monday,False,,,False,14647.0
2021-07-20,Tuesday,True,2021-07-20 09:00:00-04:00,1H,True,14595.25
2021-07-21,Wednesday,True,2021-07-21 09:00:00-04:00,1H,False,14699.5
2021-07-22,Thursday,True,2021-07-22 09:00:00-04:00,1H,False,14841.75
2021-07-23,Friday,True,2021-07-23 09:00:00-04:00,1H,False,14972.5
2021-07-26,Monday,True,2021-07-26 09:00:00-04:00,1H,True,15085.0
2021-07-27,Tuesday,True,2021-07-27 09:00:00-04:00,1H,False,15098.75
2021-07-28,Wednesday,True,2021-07-28 09:00:00-04:00,1H,False,14923.25
2021-07-29,Thursday,False,,,False,14964.75
2021-07-30,Friday,True,2021-07-30 09:00:00-04:00,1H,False,14843.25
2021-08-02,Monday,True,2021-08-02 09:00:00-04:00,1H,True,15027.75
2021-08-03,Tuesday,True,2021-08-03 09:00:00-04:00,1H,True,14965.75
2021-08-04,Wednesday,True,2021-08-04 09:00:00-04:00,1H,True,15042.5
2021-08-05,Thursday,True,2021-08-05 09:00:00-04:00,1H,False,15088.75
2021-08-06,Friday,False,,,False,15168.25
2021-08-09,Monday,False,,,False,15044.5
2021-08-10,Tuesday,True,2021-08-10 10:00:00-04:00,1H,False,15105.25
2021-08-11,Wednesday,True,2021-08-11 09:00:00-04:00,1H,True,15041.25
2021-08-12,Thursday,True,2021-08-12 09:00:00-04:00,1H,True,15009.5
2021-08-13,Friday,True,2021-08-13 09:00:00-04:00,1H,False,15071.75
2021-08-16,Monday,True,2021-08-16 09:00:00-04:00,1H,False,15107.5
2021-08-17,Tuesday,False,,,False,15110.25
2021-08-18,Wednesday,True,2021-08-18 09:00:00-04:00,1H,True,15013.25
2021-08-19,Thursday,True,2021-08-19 10:00:00-04:00,1H,False,14847.5
2021-08-20,Friday,False,,,False,14922.5
2021-08-23,Monday,True,2021-08-23 09:00:00-04:00,1H,False,15146.25
2021-08-24,Tuesday,True,2021-08-24 09:00:00-04:00,1H,True,15324.0
2021-08-25,Wednesday,True,2021-08-25 10:00:00-04:00,1H,True,15349.75
2021-08-26,Thursday,True,2021-08-26 09:00:00-04:00,1H,True,15326.25
2021-08-27,Friday,True,2021-08-27 09:00:00-04:00,1H,True,15322.25
2021-08-30,Monday,True,2021-08-30 09:00:00-04:00,1H,False,15440.25
2021-08-31,Tuesday,True,2021-08-31 09:00:00-04:00,1H,False,15609.75
2021-09-01,Wednesday,True,2021-09-01 09:00:00-04:00,1H,False,15611.5
2021-09-02,Thursday,True,2021-09-02 10:00:00-04:00,1H,True,15612.0
2021-09-03,Friday,True,2021-09-03 09:00:00-04:00,1H,True,15620.75
2021-09-06,Monday,False,,,False,15660.75
2021-09-07,Tuesday,True,2021-09-07 09:00:00-04:00,1H,True,15677.0
2021-09-08,Wednesday,True,2021-09-08 09:00:00-04:00,1H,False,15677.0
2021-09-09,Thursday,False,,,False,15584.75
2021-09-10,Friday,True,2021-09-10 10:00:00-04:00,1H,True,15581.75
2021-09-13,Monday,True,2021-09-13 09:00:00-04:00,1H,True,15449.75
2021-09-14,Tuesday,True,2021-09-14 09:00:00-04:00,1H,True,15453.0
2021-09-15,Wednesday,True,2021-09-15 09:00:00-04:00,1H,False,15399.5
2021-09-16,Thursday,True,2021-09-16 09:00:00-04:00,1H,False,15481.25
2021-09-17,Friday,True,2021-09-17 09:00:00-04:00,1H,False,15512.5
2021-09-20,Monday,False,,,False,15239.0
2021-09-21,Tuesday,True,2021-09-21 09:00:00-04:00,1H,True,15082.5
2021-09-22,Wednesday,True,2021-09-22 09:00:00-04:00,1H,False,15025.0
2021-09-23,Thursday,True,2021-09-23 09:00:00-04:00,1H,False,15184.25
2021-09-24,Friday,True,2021-09-24 12:00:00-04:00,1H,False,15294.5
2021-09-27,Monday,False,,,False,15368.75
2021-09-28,Tuesday,False,,,False,15148.75
2021-09-29,Wednesday,True,2021-09-29 09:00:00-04:00,1H,True,14838.25
2021-09-30,Thursday,True,2021-09-30 09:00:00-04:00,1H,True,14836.25
2021-10-01,Friday,True,2021-10-01 09:00:00-04:00,1H,True,14602.0
2021-10-04,Monday,True,2021-10-04 09:00:00-04:00,1H,False,14701.25
2021-10-05,Tuesday,True,2021-10-05 09:00:00-04:00,1H,False,14515.5
2021-10-06,Wednesday,True,2021-10-06 09:00:00-04:00,1H,True,14590.5
2021-10-07,Thursday,True,2021-10-07 09:00:00-04:00,1H,False,14864.0
2021-10-08,Friday,True,2021-10-08 09:00:00-04:00,1H,True,14887.25
2021-10-11,Monday,True,2021-10-11 09:00:00-04:00,1H,False,14749.75
2021-10-12,Tuesday,False,,,False,14620.25
2021-10-13,Wednesday,False,,,False,14619.0
2021-10-14,Thursday,False,,,False,14821.75
2021-10-15,Friday,True,2021-10-15 09:00:00-04:00,1H,True,15085.5
2021-10-18,Monday,True,2021-10-18 09:00:00-04:00,1H,False,15092.25
2021-10-19,Tuesday,True,2021-10-19 09:00:00-04:00,1H,False,15292.5
2021-10-20,Wednesday,True,2021-10-20 09:00:00-04:00,1H,True,15387.25
2021-10-21,Thursday,True,2021-10-21 09:00:00-04:00,1H,False,15336.75
2021-10-22,Friday,True,2021-10-22 09:00:00-04:00,1H,True,15408.25
2021-10-25,Monday,True,2021-10-25 09:00:00-04:00,1H,False,15353.0
2021-10-26,Tuesday,True,2021-10-26 12:00:00-04:00,1H,False,15567.25
2021-10-27,Wednesday,False,,,False,15537.75
2021-10-28,Thursday,False,,,False,15615.25
2021-10-29,Friday,True,2021-10-29 09:00:00-04:00,1H,False,15669.75
2021-11-01,Monday,True,2021-11-01 09:00:00-04:00,1H,False,15871.75
2021-11-02,Tuesday,True,2021-11-02 09:00:00-04:00,1H,False,15863.75
2021-11-03,Wednesday,True,2021-11-03 09:00:00-04:00,1H,True,15958.5
2021-11-04,Thursday,True,2021-11-04 09:00:00-04:00,1H,False,16157.0
2021-11-05,Friday,False,,,False,16335.0
2021-11-08,Monday,False,,,False,16287.0
2021-11-09,Tuesday,True,2021-11-09 09:00:00-05:00,1H,False,16300.25
2021-11-10,Wednesday,True,2021-11-10 09:00:00-05:00,1H,True,16158.0
2021-11-11,Thursday,False,,,False,15998.75
2021-11-12,Friday,True,2021-11-12 09:00:00-05:00,1H,True,16055.0
2021-11-15,Monday,True,2021-11-15 09:00:00-05:00,1H,True,16214.5
2021-11-16,Tuesday,True,2021-11-16 09:00:00-05:00,1H,False,16190.5
2021-11-17,Wednesday,True,2021-11-17 09:00:00-05:00,1H,True,16293.75
2021-11-18,Thursday,True,2021-11-18 09:00:00-05:00,1H,True,16347.0
2021-11-19,Friday,True,2021-11-19 09:00:00-05:00,1H,True,16571.0
2021-11-22,Monday,True,2021-11-22 11:00:00-05:00,1H,False,16611.5
2021-11-23,Tuesday,True,2021-11-23 09:00:00-05:00,1H,True,16359.5
2021-11-24,Wednesday,True,2021-11-24 10:00:00-05:00,1H,True,16276.75
2021-11-25,Thursday,True,2021-11-25 09:00:00-05:00,1H,True,16393.25
2021-11-26,Friday,True,2021-11-26 09:00:00-05:00,1H,False,16287.25
2021-11-29,Monday,True,2021-11-29 09:00:00-05:00,1H,False,16222.25
2021-11-30,Tuesday,True,2021-11-30 09:00:00-05:00,1H,True,16403.0
2021-12-01,Wednesday,True,2021-12-01 09:00:00-05:00,1H,True,16371.25
2021-12-02,Thursday,True,2021-12-02 09:00:00-05:00,1H,True,15946.75
2021-12-03,Friday,True,2021-12-03 09:00:00-05:00,1H,False,15971.25
2021-12-06,Monday,True,2021-12-06 09:00:00-05:00,1H,True,15736.25
2021-12-07,Tuesday,False,,,False,15889.0
2021-12-08,Wednesday,False,,,False,16395.75
2021-12-09,Thursday,True,2021-12-09 09:00:00-05:00,1H,False,16360.5
2021-12-10,Friday,True,2021-12-10 10:00:00-05:00,1H,True,16161.25
2021-12-13,Monday,True,2021-12-13 09:00:00-05:00,1H,False,16391.0
2021-12-14,Tuesday,False,,,False,16100.5
2021-12-15,Wednesday,True,2021-12-15 09:00:00-05:00,1H,False,15928.5
2021-12-16,Thursday,True,2021-12-16 09:00:00-05:00,1H,False,16328.25
2021-12-17,Friday,True,2021-12-17 09:00:00-05:00,1H,True,15833.25
2021-12-20,Monday,True,2021-12-20 09:00:00-05:00,1H,True,15629.75
2021-12-21,Tuesday,True,2021-12-21 09:00:00-05:00,1H,True,15766.5
2021-12-22,Wednesday,True,2021-12-22 09:00:00-05:00,1H,False,15935.0
2021-12-23,Thursday,True,2021-12-23 09:00:00-05:00,1H,False,16173.25
2021-12-27,Monday,True,2021-12-27 09:00:00-05:00,1H,False,16335.25
2021-12-28,Tuesday,True,2021-12-28 09:00:00-05:00,1H,True,16551.0
2021-12-29,Wednesday,True,2021-12-29 09:00:00-05:00,1H,False,16542.25
2021-12-30,Thursday,True,2021-12-30 09:00:00-05:00,1H,False,16486.0
2021-12-31,Friday,True,2021-12-31 09:00:00-05:00,1H,True,16408.5
2022-01-03,Monday,True,2022-01-03 09:00:00-05:00,1H,True,16410.5
2022-01-04,Tuesday,True,2022-01-04 09:00:00-05:00,1H,False,16523.75
2022-01-05,Wednesday,True,2022-01-05 09:00:00-05:00,1H,True,16204.75
2022-01-06,Thursday,True,2022-01-06 10:00:00-05:00,1H,False,15641.25
2022-01-07,Friday,True,2022-01-07 09:00:00-05:00,1H,False,15788.0
2022-01-10,Monday,False,,,False,15641.25
2022-01-11,Tuesday,True,2022-01-11 09:00:00-05:00,1H,True,15598.0
2022-01-12,Wednesday,True,2022-01-12 10:00:00-05:00,1H,True,15833.25
2022-01-13,Thursday,True,2022-01-13 10:00:00-05:00,1H,False,15848.0
2022-01-14,Friday,True,2022-01-14 09:00:00-05:00,1H,True,15493.0
2022-01-17,Monday,False,,,False,15530.25
2022-01-18,Tuesday,False,,,False,15451.5
2022-01-19,Wednesday,False,,,False,15065.5
2022-01-20,Thursday,False,,,False,15114.0
2022-01-21,Friday,True,2022-01-21 09:00:00-05:00,1H,True,14643.25
2022-01-24,Monday,False,,,False,14536.75
2022-01-25,Tuesday,True,2022-01-25 09:00:00-05:00,1H,True,14230.0
2022-01-26,Wednesday,False,,,False,14231.0
2022-01-27,Thursday,False,,,False,13932.0
2022-01-28,Friday,True,2022-01-28 09:00:00-05:00,1H,True,14096.25
2022-01-31,Monday,True,2022-01-31 09:00:00-05:00,1H,False,14481.5
2022-02-01,Tuesday,True,2022-02-01 09:00:00-05:00,1H,True,14869.75
2022-02-02,Wednesday,True,2022-02-02 09:00:00-05:00,1H,True,15144.75
2022-02-03,Thursday,True,2022-02-03 09:00:00-05:00,1H,True,14785.75
2022-02-04,Friday,False,,,False,14778.0
2022-02-07,Monday,True,2022-02-07 09:00:00-05:00,1H,True,14698.5
2022-02-08,Tuesday,True,2022-02-08 09:00:00-05:00,1H,True,14576.75
2022-02-09,Wednesday,False,,,False,14811.5
2022-02-10,Thursday,True,2022-02-10 10:00:00-05:00,1H,False,14995.0
2022-02-11,Friday,True,2022-02-11 10:00:00-05:00,1H,True,14586.0
2022-02-14,Monday,True,2022-02-14 09:00:00-05:00,1H,True,14275.0
2022-02-15,Tuesday,False,,,False,14285.75
2022-02-16,Wednesday,False,,,False,14565.5
2022-02-17,Thursday,True,2022-02-17 09:00:00-05:00,1H,False,14487.0
2022-02-18,Friday,False,,,False,14272.5
2022-02-21,Monday,False,,,False,14057.75
2022-02-22,Tuesday,False,,,False,13690.0
2022-02-23,Wednesday,True,2022-02-23 09:00:00-05:00,1H,False,13973.0
2022-02-24,Thursday,True,2022-02-24 09:00:00-05:00,1H,False,13194.75
2022-02-25,Friday,True,2022-02-25 09:00:00-05:00,1H,True,13871.0
2022-02-28,Monday,False,,,False,13810.0
2022-03-01,Tuesday,True,2022-03-01 09:00:00-05:00,1H,True,14222.0
2022-03-02,Wednesday,True,2022-03-02 09:00:00-05:00,1H,True,14068.0
2022-03-03,Thursday,True,2022-03-03 10:00:00-05:00,1H,True,14219.75
2022-03-04,Friday,True,2022-03-04 09:00:00-05:00,1H,True,13914.75
2022-03-07,Monday,True,2022-03-07 10:00:00-05:00,1H,True,13616.75
2022-03-08,Tuesday,True,2022-03-08 09:00:00-05:00,1H,True,13275.0
2022-03-09,Wednesday,False,,,False,13328.0
2022-03-10,Thursday,False,,,False,13683.75
2022-03-11,Friday,True,2022-03-11 11:00:00-05:00,1H,False,13491.5
2022-03-14,Monday,True,2022-03-14 09:00:00-04:00,1H,True,13315.25
2022-03-15,Tuesday,True,2022-03-15 09:00:00-04:00,1H,False,13108.5
2022-03-16,Wednesday,False,,,False,13452.5
2022-03-17,Thursday,True,2022-03-17 09:00:00-04:00,1H,True,13939.0
2022-03-18,Friday,True,2022-03-18 09:00:00-04:00,1H,False,13992.75
2022-03-21,Monday,True,2022-03-21 09:00:00-04:00,1H,True,14371.75
2022-03-22,Tuesday,False,,,False,14324.5
2022-03-23,Wednesday,True,2022-03-23 11:00:00-04:00,1H,False,14652.0
2022-03-24,Thursday,True,2022-03-24 09:00:00-04:00,1H,True,14518.75
2022-03-25,Friday,True,2022-03-25 09:00:00-04:00,1H,True,14749.0
2022-03-28,Monday,True,2022-03-28 12:00:00-04:00,1H,False,14693.5
2022-03-29,Tuesday,False,,,False,14968.75
2022-03-30,Wednesday,True,2022-03-30 09:00:00-04:00,1H,True,15218.25
2022-03-31,Thursday,False,,,False,15146.0
2022-04-01,Friday,True,2022-04-01 09:00:00-04:00,1H,False,14923.5
2022-04-04,Monday,False,,,False,14849.0
2022-04-05,Tuesday,False,,,False,15147.75
2022-04-06,Wednesday,False,,,False,14793.5
2022-04-07,Thursday,True,2022-04-07 09:00:00-04:00,1H,True,14450.0
2022-04-08,Friday,False,,,False,14544.0
2022-04-11,Monday,False,,,False,14229.75
2022-04-12,Tuesday,False,,,False,13924.75
2022-04-13,Wednesday,True,2022-04-13 09:00:00-04:00,1H,True,14040.25
2022-04-14,Thursday,False,,,False,14259.5
2022-04-18,Monday,False,,,False,13767.5
2022-04-19,Tuesday,True,2022-04-19 09:00:00-04:00,1H,False,13992.75
2022-04-20,Wednesday,True,2022-04-20 09:00:00-04:00,1H,True,14122.25
2022-04-21,Thursday,True,2022-04-21 10:00:00-04:00,1H,True,14083.0
2022-04-22,Friday,True,2022-04-22 09:00:00-04:00,1H,True,13682.25
2022-04-25,Monday,True,2022-04-25 09:00:00-04:00,1H,True,13305.5
2022-04-26,Tuesday,False,,,False,13573.5
2022-04-27,Wednesday,True,2022-04-27 09:00:00-04:00,1H,True,13066.75
2022-04-28,Thursday,True,2022-04-28 09:00:00-04:00,1H,True,13179.25
2022-04-29,Friday,True,2022-04-29 09:00:00-04:00,1H,True,13332.75
2022-05-02,Monday,True,2022-05-02 09:00:00-04:00,1H,True,12946.0
2022-05-03,Tuesday,True,2022-05-03 10:00:00-04:00,1H,True,13125.75
2022-05-04,Wednesday,True,2022-05-04 09:00:00-04:00,1H,False,13099.75
2022-05-05,Thursday,False,,,False,13522.0
2022-05-06,Friday,True,2022-05-06 10:00:00-04:00,1H,True,12871.5
2022-05-09,Monday,False,,,False,12595.75
2022-05-10,Tuesday,True,2022-05-10 10:00:00-04:00,1H,True,12307.75
2022-05-11,Wednesday,True,2022-05-11 09:00:00-04:00,1H,False,12443.25
2022-05-12,Thursday,True,2022-05-12 10:00:00-04:00,1H,True,12017.5
2022-05-13,Friday,True,2022-05-13 09:00:00-04:00,1H,False,12113.25
2022-05-16,Monday,True,2022-05-16 09:00:00-04:00,1H,True,12289.25
2022-05-17,Tuesday,False,,,False,12311.0
2022-05-18,Wednesday,False,,,False,12501.0
2022-05-19,Thursday,True,2022-05-19 09:00:00-04:00,1H,True,11938.5
2022-05-20,Friday,True,2022-05-20 09:00:00-04:00,1H,True,11982.0
2022-05-23,Monday,True,2022-05-23 09:00:00-04:00,1H,True,11959.25
2022-05-24,Tuesday,False,,,False,11872.25
2022-05-25,Wednesday,True,2022-05-25 10:00:00-04:00,1H,True,11886.25
2022-05-26,Thursday,True,2022-05-26 09:00:00-04:00,1H,False,11913.5
2022-05-27,Friday,False,,,False,12252.75
2022-05-30,Monday,True,2022-05-30 09:00:00-04:00,1H,True,12787.0
2022-05-31,Tuesday,True,2022-05-31 12:00:00-04:00,1H,False,12752.75
2022-06-01,Wednesday,True,2022-06-01 09:00:00-04:00,1H,True,12682.0
2022-06-02,Thursday,True,2022-06-02 09:00:00-04:00,1H,True,12560.25
2022-06-03,Friday,False,,,False,12890.75
2022-06-06,Monday,True,2022-06-06 11:00:00-04:00,1H,False,12632.0
2022-06-07,Tuesday,True,2022-06-07 09:00:00-04:00,1H,True,12530.25
2022-06-08,Wednesday,True,2022-06-08 09:00:00-04:00,1H,False,12657.5
2022-06-09,Thursday,True,2022-06-09 09:00:00-04:00,1H,True,12600.5
2022-06-10,Friday,False,,,False,12309.5
2022-06-13,Monday,False,,,False,11624.0
2022-06-14,Tuesday,True,2022-06-14 09:00:00-04:00,1H,True,11425.5
2022-06-15,Wednesday,False,,,False,11409.75
2022-06-16,Thursday,False,,,False,11684.5
2022-06-17,Friday,True,2022-06-17 09:00:00-04:00,1H,True,11226.25
2022-06-20,Monday,True,2022-06-20 09:00:00-04:00,1H,True,11369.5
2022-06-21,Tuesday,True,2022-06-21 09:00:00-04:00,1H,False,11487.0
2022-06-22,Wednesday,True,2022-06-22 09:00:00-04:00,1H,False,11465.25
2022-06-23,Thursday,False,,,False,11526.75
2022-06-24,Friday,True,2022-06-24 09:00:00-04:00,1H,False,11813.0
2022-06-27,Monday,True,2022-06-27 09:00:00-04:00,1H,False,12207.25
2022-06-28,Tuesday,True,2022-06-28 10:00:00-04:00,1H,False,12023.0
2022-06-29,Wednesday,True,2022-06-29 09:00:00-04:00,1H,True,11692.75
2022-06-30,Thursday,True,2022-06-30 12:00:00-04:00,1H,False,11652.25
2022-07-01,Friday,True,2022-07-01 09:00:00-04:00,1H,True,11420.75
2022-07-04,Monday,True,2022-07-04 10:00:00-04:00,1H,False,11533.75
2022-07-05,Tuesday,True,2022-07-05 12:00:00-04:00,1H,False,11654.25
2022-07-06,Wednesday,True,2022-07-06 09:00:00-04:00,1H,True,11823.5
2022-07-07,Thursday,False,,,False,11892.0
2022-07-08,Friday,True,2022-07-08 09:00:00-04:00,1H,True,12078.25
2022-07-11,Monday,True,2022-07-11 09:00:00-04:00,1H,False,12049.25
2022-07-12,Tuesday,True,2022-07-12 10:00:00-04:00,1H,False,11815.25
2022-07-13,Wednesday,True,2022-07-13 10:00:00-04:00,1H,True,11807.25
2022-07-14,Thursday,False,,,False,11746.5
2022-07-15,Friday,True,2022-07-15 09:00:00-04:00,1H,False,11853.5
2022-07-18,Monday,True,2022-07-18 09:00:00-04:00,1H,False,12099.75
2022-07-19,Tuesday,False,,,False,11925.5
2022-07-20,Wednesday,True,2022-07-20 09:00:00-04:00,1H,True,12347.75
2022-07-21,Thursday,True,2022-07-21 09:00:00-04:00,1H,True,12432.25
2022-07-22,Friday,True,2022-07-22 10:00:00-04:00,1H,True,12548.5
2022-07-25,Monday,True,2022-07-25 09:00:00-04:00,1H,False,12416.25
2022-07-26,Tuesday,False,,,False,12310.5
2022-07-27,Wednesday,True,2022-07-27 09:00:00-04:00,1H,False,12277.75
2022-07-28,Thursday,True,2022-07-28 09:00:00-04:00,1H,True,12561.25
2022-07-29,Friday,True,2022-07-29 09:00:00-04:00,1H,True,12889.75
2022-08-01,Monday,True,2022-08-01 09:00:00-04:00,1H,False,12916.25
2022-08-02,Tuesday,True,2022-08-02 09:00:00-04:00,1H,True,12910.25
2022-08-03,Wednesday,False,,,False,12927.0
2022-08-04,Thursday,True,2022-08-04 09:00:00-04:00,1H,True,13238.0
2022-08-05,Friday,False,,,False,13371.25
2022-08-08,Monday,True,2022-08-08 11:00:00-04:00,1H,False,13213.25
2022-08-09,Tuesday,False,,,False,13222.25
2022-08-10,Wednesday,False,,,False,13012.75
2022-08-11,Thursday,True,2022-08-11 11:00:00-04:00,1H,False,13443.25
2022-08-12,Friday,False,,,False,13343.5
2022-08-15,Monday,True,2022-08-15 09:00:00-04:00,1H,True,13545.5
2022-08-16,Tuesday,True,2022-08-16 09:00:00-04:00,1H,True,13663.25
2022-08-17,Wednesday,False,,,False,13646.25
2022-08-18,Thursday,True,2022-08-18 09:00:00-04:00,1H,True,13472.5
2022-08-19,Friday,False,,,False,13499.75
2022-08-22,Monday,False,,,False,13207.0
2022-08-23,Tuesday,True,2022-08-23 09:00:00-04:00,1H,True,12933.5
2022-08-24,Wednesday,True,2022-08-24 09:00:00-04:00,1H,False,12844.0
2022-08-25,Thursday,True,2022-08-25 09:00:00-04:00,1H,False,12964.0
2022-08-26,Friday,True,2022-08-26 09:00:00-04:00,1H,True,13151.25
2022-08-29,Monday,True,2022-08-29 09:00:00-04:00,1H,True,12482.25
2022-08-30,Tuesday,True,2022-08-30 09:00:00-04:00,1H,False,12529.25
2022-08-31,Wednesday,True,2022-08-31 09:00:00-04:00,1H,True,12439.75
2022-09-01,Thursday,True,2022-09-01 09:00:00-04:00,1H,True,12136.25
2022-09-02,Friday,True,2022-09-02 10:00:00-04:00,1H,True,12276.75
2022-09-05,Monday,True,2022-09-05 09:00:00-04:00,1H,False,12118.5
2022-09-06,Tuesday,True,2022-09-06 09:00:00-04:00,1H,False,12165.25
2022-09-07,Wednesday,False,,,False,11961.0
2022-09-08,Thursday,True,2022-09-08 09:00:00-04:00,1H,True,12269.0
2022-09-09,Friday,False,,,False,12387.5
2022-09-12,Monday,False,,,False,12585.0
2022-09-13,Tuesday,False,,,False,12833.5
2022-09-14,Wednesday,True,2022-09-14 09:00:00-04:00,1H,True,12132.5
2022-09-15,Thursday,True,2022-09-15 09:00:00-04:00,1H,False,12229.0
2022-09-16,Friday,True,2022-09-16 10:00:00-04:00,1H,False,11902.75
2022-09-19,Monday,True,2022-09-19 09:00:00-04:00,1H,True,11883.5
2022-09-20,Tuesday,False,,,False,12056.25
2022-09-21,Wednesday,True,2022-09-21 09:00:00-04:00,1H,True,11940.75
2022-09-22,Thursday,True,2022-09-22 09:00:00-04:00,1H,True,11610.25
2022-09-23,Friday,False,,,False,11536.0
2022-09-26,Monday,True,2022-09-26 12:00:00-04:00,1H,False,11321.0
2022-09-27,Tuesday,True,2022-09-27 10:00:00-04:00,1H,True,11400.5
2022-09-28,Wednesday,False,,,False,11234.75
2022-09-29,Thursday,False,,,False,11536.75
2022-09-30,Friday,True,2022-09-30 09:00:00-04:00,1H,False,11194.75
2022-10-03,Monday,False,,,False,10990.5
2022-10-04,Tuesday,False,,,False,11398.5
2022-10-05,Wednesday,False,,,False,11586.0
2022-10-06,Thursday,True,2022-10-06 09:00:00-04:00,1H,False,11694.25
2022-10-07,Friday,False,,,False,11529.75
2022-10-10,Monday,True,2022-10-10 09:00:00-04:00,1H,True,11046.5
2022-10-11,Tuesday,True,2022-10-11 09:00:00-04:00,1H,True,10936.5
2022-10-12,Wednesday,True,2022-10-12 09:00:00-04:00,1H,True,10868.5
2022-10-13,Thursday,True,2022-10-13 11:00:00-04:00,1H,False,10850.5
2022-10-14,Friday,True,2022-10-14 09:00:00-04:00,1H,False,11167.25
2022-10-17,Monday,False,,,False,10784.5
2022-10-18,Tuesday,True,2022-10-18 09:00:00-04:00,1H,True,11297.25
2022-10-19,Wednesday,False,,,False,11331.25
2022-10-20,Thursday,False,,,False,11029.75
2022-10-21,Friday,True,2022-10-21 09:00:00-04:00,1H,False,11024.75
2022-10-24,Monday,True,2022-10-24 09:00:00-04:00,1H,True,11376.75
2022-10-25,Tuesday,True,2022-10-25 09:00:00-04:00,1H,False,11482.75
2022-10-26,Wednesday,True,2022-10-26 09:00:00-04:00,1H,True,11493.75
2022-10-27,Thursday,False,,,False,11498.25
2022-10-28,Friday,True,2022-10-28 09:00:00-04:00,1H,False,11159.5
